"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
120,"RL",24,2104,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",7,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",536,"Unf",0,300,836,"GasA","TA","Y","SBrkr",836,0,0,836,0,1,1,0,2,1,"TA",5,"Typ",0,None,"Attchd",1976,"Unf",1,345,"TA","TA","Y",150,20,0,0,0,0,None,None,None,0,10,2009,"WD ","Normal",128500
60,"RL",90,11700,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Mansard","CompShg","HdBoard","AsphShn","BrkFace",365,"Gd","TA","CBlock","TA","TA","No","ALQ",384,"Rec",175,143,702,"GasA","Gd","Y","SBrkr",1041,702,0,1743,0,1,1,2,3,1,"TA",7,"Typ",1,"Gd","Attchd",1968,"Unf",2,539,"TA","TA","Y",224,0,0,0,0,0,None,None,None,0,6,2007,"WD ","Normal",175000
20,"RL",90,9900,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,1114,1114,"GasA","TA","Y","SBrkr",1114,0,0,1114,1,0,1,0,3,1,"TA",5,"Typ",0,None,"Attchd",1961,"RFn",2,451,"TA","TA","Y",0,0,0,0,164,0,None,None,None,0,5,2008,"COD","Abnorml",140000
20,"RL",71,9254,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","No","GLQ",119,"Unf",0,1602,1721,"GasA","Ex","Y","SBrkr",1721,0,0,1721,1,0,2,0,3,1,"Gd",7,"Typ",0,None,"Attchd",2005,"RFn",2,554,"TA","TA","Y",168,27,0,0,0,0,None,None,None,0,1,2007,"WD ","Normal",232698
85,"RL",64,7301,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",7,5,2003,2003,"Gable","CompShg","HdBoard","HdBoard","BrkFace",500,"Gd","TA","Slab",None,None,None,None,0,None,0,0,0,"GasA","Ex","Y","SBrkr",495,1427,0,1922,0,0,3,0,4,1,"Gd",7,"Typ",1,"Ex","BuiltIn",2003,"RFn",2,672,"TA","TA","Y",0,0,177,0,0,0,None,None,None,0,7,2009,"ConLD","Normal",198500
20,"RL",95,13618,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",198,"Gd","TA","PConc","Ex","Gd","Av","GLQ",1350,"Unf",0,378,1728,"GasA","Ex","Y","SBrkr",1960,0,0,1960,1,0,2,0,3,1,"Gd",8,"Typ",2,"Gd","Attchd",2005,"Fin",3,714,"TA","TA","Y",172,38,0,0,0,0,None,None,None,0,11,2006,"New","Partial",320000
90,"RL",63,8668,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","Duplex","1Story",5,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1560,1560,"GasA","TA","Y","SBrkr",1560,0,0,1560,0,0,2,0,4,2,"TA",8,"Typ",0,None,"Detchd",1968,"Unf",3,792,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,5,2007,"WD ","Normal",126000
60,"RL",60,15384,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,64,788,"GasA","Ex","Y","SBrkr",788,702,0,1490,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,388,"TA","TA","Y",100,75,0,0,0,0,None,None,None,0,2,2008,"WD ","Normal",184000
90,"RL",75,8512,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","Duplex","1Story",5,5,1960,1960,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","Fa","No","Unf",0,"Unf",0,1556,1556,"GasA","TA","Y","SBrkr",1556,0,0,1556,0,0,2,0,4,2,"TA",8,"Typ",0,None,None,None,None,0,0,None,None,"Y",0,0,0,0,0,0,None,None,None,0,9,2006,"WD ","Normal",119000
20,"RL",None,9500,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",6,5,1963,1963,"Gable","CompShg","Plywood","Plywood","BrkFace",247,"TA","TA","CBlock","Gd","TA","No","BLQ",609,"Unf",0,785,1394,"GasA","Gd","Y","SBrkr",1394,0,0,1394,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1963,"RFn",2,514,"TA","TA","Y",0,76,0,0,185,0,None,None,None,0,7,2009,"WD ","Normal",159000
120,"RL",53,4043,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1975,1975,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",727,"BLQ",156,186,1069,"GasA","Gd","Y","SBrkr",1069,0,0,1069,0,1,2,0,2,1,"TA",4,"Typ",1,"Po","Attchd",1975,"RFn",2,440,"TA","TA","Y",0,55,0,0,225,0,None,None,None,0,7,2006,"WD ","Normal",146300
50,"RL",60,8064,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Artery","Norm","1Fam","1.5Fin",6,6,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",315,"Unf",0,453,768,"GasA","Ex","Y","SBrkr",819,501,0,1320,0,0,2,0,3,1,"TA",5,"Typ",0,None,"Detchd",1994,"Unf",2,576,"TA","TA","Y",108,0,0,0,0,0,None,"GdWo",None,0,9,2008,"WD ","Normal",138000
120,"RL",36,3640,"Pave",None,"IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","Twnhs","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",860,"Unf",0,176,1036,"GasA","TA","Y","SBrkr",1036,0,0,1036,1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Detchd",1980,"Fin",2,484,"TA","TA","Y",133,108,0,0,0,0,None,None,None,0,9,2006,"WD ","Normal",188000
20,"RL",64,6285,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","LwQ",138,"Rec",351,405,894,"GasA","TA","Y","SBrkr",894,0,0,894,1,0,1,0,2,1,"TA",5,"Typ",0,None,"Detchd",1979,"Unf",1,308,"TA","TA","Y",192,0,0,0,0,0,None,None,None,0,3,2007,"WD ","Normal",120750
20,"RL",60,12450,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",126,"Gd","TA","PConc","Gd","TA","No","GLQ",729,"Unf",0,365,1094,"GasA","Ex","Y","SBrkr",1094,0,0,1094,1,0,1,0,3,1,"Gd",6,"Typ",0,None,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,5,2007,"WD ","Normal",149000
50,"RL",50,5000,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",218,"Unf",0,808,1026,"GasA","TA","Y","SBrkr",1026,665,0,1691,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1924,"Unf",1,308,"TA","TA","Y",0,0,242,0,0,0,None,None,None,0,5,2010,"WD ","Normal",127000
60,"FV",72,8640,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",350,"Unf",0,546,896,"GasA","Ex","Y","SBrkr",896,896,0,1792,0,0,2,1,3,1,"Gd",8,"Typ",0,None,"Attchd",2007,"Fin",2,590,"TA","TA","Y",184,96,0,0,0,0,None,None,None,0,11,2007,"New","Partial",255000
20,"RL",70,9100,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","Gd","BrkTil","TA","TA","Mn","Rec",154,"ALQ",694,264,1112,"GasA","Ex","Y","SBrkr",1112,0,0,1112,1,0,1,0,2,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"Unf",1,390,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,10,2009,"WD ","Family",144800
160,"RL",75,10762,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,626,626,"GasA","TA","Y","SBrkr",626,591,0,1217,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1980,"RFn",1,288,"TA","TA","Y",0,28,0,0,0,0,None,None,None,0,4,2009,"WD ","Normal",120000
20,"RL",53,5470,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,792,792,"GasA","Gd","Y","FuseA",792,0,0,792,0,0,1,0,2,1,"TA",4,"Typ",0,None,"Attchd",1958,"Unf",1,366,"Fa","TA","Y",0,90,0,0,0,0,None,None,None,0,8,2009,"WD ","Normal",99900
80,"RL",65,6305,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1975,1975,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",528,"Unf",0,480,1008,"GasA","TA","Y","SBrkr",1096,0,0,1096,1,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1975,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,6,2010,"WD ","Normal",125200
60,"RL",71,7795,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",425,"Unf",0,291,716,"GasA","Ex","Y","SBrkr",716,716,0,1432,1,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,432,"TA","TA","Y",100,51,0,0,0,0,None,None,None,0,7,2009,"WD ","Normal",188500
20,"RL",120,14780,"Pave",None,"IR1","HLS","AllPub","Corner","Mod","NridgHt","Norm","Norm","1Fam","1Story",9,5,2005,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",568,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1505,"Unf",0,363,1868,"GasA","Ex","Y","SBrkr",1868,0,0,1868,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2005,"Fin",3,1085,"TA","TA","Y",354,56,0,0,156,0,None,None,None,0,6,2006,"WD ","Normal",415000
20,"RL",80,10000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1974,1974,"Gable","CompShg","HdBoard","Plywood","BrkFace",176,"TA","TA","CBlock","TA","TA","No","ALQ",755,"Unf",0,348,1103,"GasA","TA","Y","SBrkr",1103,0,0,1103,0,0,2,0,3,1,"TA",6,"Typ",0,None,"Attchd",1974,"Unf",2,462,"TA","TA","Y",295,84,0,0,0,0,None,"GdWo",None,0,6,2006,"WD ","Normal",155000
70,"RM",50,9000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1920,1988,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","ALQ",624,"Unf",0,26,650,"GasA","Ex","Y","SBrkr",832,650,0,1482,0,1,1,0,3,1,"TA",7,"Typ",0,None,"Detchd",1930,"Unf",2,324,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,7,2009,"WD ","Normal",143000
50,"RL",78,10452,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,6,1941,1985,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",371,"Gd","Gd","BrkTil","Gd","TA","No","ALQ",426,"BLQ",252,850,1528,"GasA","Ex","Y","SBrkr",1225,908,0,2133,1,0,1,1,4,1,"TA",8,"Typ",2,"TA","Attchd",1941,"Unf",1,312,"TA","TA","Y",0,0,86,0,0,0,None,None,None,0,7,2010,"WD ","Normal",257500
90,"RL",72,11072,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","Duplex","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1728,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,6,2,"TA",10,"Typ",0,None,"Detchd",1987,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,11,2008,"WD ","Normal",145000
60,"RL",60,21930,"Pave",None,"IR3","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,732,732,"GasA","Ex","Y","SBrkr",734,1104,0,1838,0,0,2,1,4,1,"TA",7,"Typ",1,"Gd","BuiltIn",2005,"Fin",2,372,"TA","TA","Y",100,40,0,0,0,0,None,None,None,0,7,2006,"WD ","Normal",192140
20,"RL",None,17199,"Pave",None,"Reg","Lvl","AllPub","FR2","Gtl","Nonemes","Norm","Norm","1Fam","1Story",4,7,1961,1961,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","TA","TA","No","ALQ",314,"Unf",0,600,914,"GasA","Ex","Y","SBrkr",914,0,0,914,0,0,1,0,2,1,"TA",4,"Typ",0,None,"Basment",1961,"Unf",1,270,"Fa","TA","Y",140,0,0,0,0,0,None,"GdWo",None,0,7,2007,"WD ","Normal",128000
50,"RM",52,6240,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","Slab",None,None,None,None,0,None,0,0,0,"GasA","Gd","N","SBrkr",672,240,0,912,0,0,1,0,2,1,"TA",3,"Typ",0,None,None,None,None,0,0,None,None,"N",0,0,0,0,0,0,None,None,None,0,7,2006,"WD ","Normal",80500
190,"RM",50,6000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,811,811,"GasA","TA","Y","FuseA",811,576,0,1387,0,0,2,0,3,2,"Gd",7,"Typ",0,None,"BuiltIn",1954,"Unf",1,256,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,11,2009,"WD ","Normal",93000
30,"RL",65,7898,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",985,0,0,985,0,1,1,0,2,1,"TA",4,"Typ",0,None,"Detchd",1989,"Unf",2,676,"TA","TA","N",0,0,0,0,0,0,None,None,None,0,4,2010,"WD ","Normal",105000
30,"RM",50,5925,"Pave",None,"Reg","Bnk","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1937,2000,"Hip","CompShg","Stucco","Stucco","BrkCmn",435,"TA","TA","BrkTil","Fa","TA","No","Rec",168,"Unf",0,739,907,"GasA","TA","Y","SBrkr",1131,0,0,1131,0,0,1,0,2,1,"TA",7,"Typ",0,None,"Detchd",1995,"Unf",2,672,"TA","TA","Y",0,72,0,0,0,0,None,"MnPrv",None,0,3,2007,"WD ","Alloca",89471
20,"RL",130,11457,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","GLQ",1005,"Unf",0,387,1392,"GasA","TA","Y","SBrkr",1412,0,0,1412,1,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1988,"Unf",2,576,"TA","TA","Y",0,0,169,0,0,0,None,None,None,0,3,2009,"WD ","Normal",175000
160,"FV",30,3180,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,689,689,"GasA","Ex","Y","SBrkr",703,689,0,1392,0,0,2,0,2,1,"Gd",5,"Typ",0,None,"Detchd",2007,"Unf",2,540,"TA","TA","Y",0,102,0,0,0,0,None,None,None,0,3,2008,"WD ","Abnorml",146000
50,"C (all)",60,11040,"Pave",None,"Reg","Low","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",637,"Unf",0,0,637,"GasA","Gd","Y","SBrkr",897,439,0,1336,0,0,1,1,3,1,"TA",7,"Typ",0,None,"CarPort",1994,"Unf",1,570,"TA","TA","Y",0,47,120,0,0,0,None,None,None,0,9,2006,"COD","Normal",108000
50,"RM",85,8500,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1919,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,793,793,"GasW","TA","N","FuseF",997,520,0,1517,0,0,2,0,3,1,"Fa",7,"Typ",0,None,None,None,None,0,0,None,None,"N",0,0,144,0,0,0,None,None,None,0,8,2007,"WD ","Normal",115000
20,"RL",None,9316,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",544,"Unf",0,480,1024,"GasA","Gd","Y","SBrkr",1020,0,0,1020,0,0,2,0,3,1,"TA",5,"Typ",0,None,"Attchd",1965,"Unf",1,288,"TA","TA","Y",171,0,0,0,0,0,None,"MnPrv",None,0,5,2009,"Oth","Family",124100
70,"RM",60,3600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1910,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,684,684,"GasA","Ex","N","FuseA",684,684,0,1368,0,0,1,0,3,1,"TA",7,"Typ",0,None,"Detchd",1930,"Unf",1,216,"TA","Fa","N",0,158,0,0,0,0,None,None,None,0,10,2006,"WD ","Normal",114504
20,"RL",None,15870,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,5,1969,1969,"Gable","CompShg","VinylSd","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",75,"Rec",791,230,1096,"GasA","Ex","Y","SBrkr",1096,0,0,1096,1,0,1,0,3,1,"TA",6,"Typ",0,None,"Attchd",1969,"Fin",1,299,"TA","TA","Y",240,32,0,0,0,0,None,None,None,0,3,2006,"WD ","Abnorml",138800
60,"RL",None,11075,"Pave",None,"IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,4,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","TA","TA","Av","ALQ",562,"LwQ",193,29,784,"GasA","Ex","Y","SBrkr",1168,800,0,1968,0,1,2,1,4,1,"TA",7,"Min2",1,"Po","Attchd",1969,"RFn",2,530,"TA","TA","Y",305,189,0,0,0,0,None,"MnPrv","Shed",400,9,2008,"WD ","Normal",172000
90,"RL",82,11070,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",7,5,1988,1989,"Gable","CompShg","VinylSd","VinylSd","BrkFace",70,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1907,1907,"GasA","Gd","Y","SBrkr",1959,0,0,1959,0,0,3,0,5,2,"TA",9,"Typ",0,None,"2Types",1989,"Unf",3,766,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,7,2006,"WD ","Family",171000
20,"RL",141,31770,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Nonemes","Norm","Norm","1Fam","1Story",6,5,1960,1960,"Hip","CompShg","BrkFace","Plywood","Stone",112,"TA","TA","CBlock","TA","Gd","Gd","BLQ",639,"Unf",0,441,1080,"GasA","Fa","Y","SBrkr",1656,0,0,1656,1,0,1,0,3,1,"TA",7,"Typ",2,"Gd","Attchd",1960,"Fin",2,528,"TA","TA","P",210,62,0,0,0,0,None,None,None,0,5,2010,"WD ","Normal",215000
20,"RL",76,9158,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",140,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1496,1496,"GasA","Ex","Y","SBrkr",1496,0,0,1496,0,0,2,0,3,1,"Gd",7,"Typ",0,None,"Attchd",2007,"Fin",2,474,"TA","TA","Y",168,130,0,0,0,0,None,None,None,0,6,2007,"New","Partial",225000
20,"RL",None,57200,"Pave",None,"IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",353,"Rec",334,60,747,"GasA","TA","Y","SBrkr",1687,0,0,1687,1,0,1,0,3,1,"TA",7,"Min1",2,"TA","Detchd",1966,"Unf",2,572,"TA","TA","N",0,0,50,0,0,0,None,None,None,0,6,2010,"WD ","Normal",160000
20,"RL",None,7917,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1976,1976,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"TA","Gd","CBlock","TA","Gd","No","BLQ",751,"Unf",0,392,1143,"GasA","TA","Y","SBrkr",1113,0,0,1113,1,0,1,1,3,1,"TA",6,"Typ",1,"Fa","Attchd",1987,"RFn",1,504,"TA","Gd","Y",370,30,0,0,0,0,None,"GdPrv",None,0,5,2007,"WD ","Normal",148000
60,"RL",41,10905,"Pave",None,"IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1129,1129,"GasA","Ex","Y","SBrkr",1129,1198,0,2327,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2003,"RFn",2,596,"TA","TA","Y",0,57,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",240000
80,"RL",85,10541,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",7,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",1302,735,0,2037,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"Fin",2,472,"TA","TA","Y",100,33,0,0,0,0,None,None,None,0,2,2008,"WD ","Normal",229000
70,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,9,1895,1999,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","Unf",0,"Unf",0,736,736,"GasA","Ex","Y","SBrkr",751,783,0,1534,0,0,1,1,3,1,"Gd",6,"Typ",0,None,None,None,None,0,0,None,None,"N",0,112,0,0,0,0,None,None,None,0,7,2007,"WD ","Normal",148000
20,"RL",80,10000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1973,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",1084,"Unf",0,92,1176,"GasA","Gd","Y","SBrkr",1178,0,0,1178,0,1,1,1,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1973,"Unf",2,439,"TA","TA","Y",224,0,0,0,0,0,None,"MnPrv",None,0,11,2008,"WD ","Normal",157000
