"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
60,"FV",79,10646,"Pave",None,"IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",513,"TA","TA","PConc","TA","TA","No","GLQ",681,"Unf",0,177,858,"GasA","Ex","Y","SBrkr",872,917,0,1789,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2001,"Fin",2,546,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,6,2008,"WD ","Normal",223000
20,"RL",200,43500,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Artery","Norm","1Fam","1Story",3,5,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock",None,None,None,None,0,None,0,0,0,"GasA","Ex","Y","SBrkr",2034,0,0,2034,0,0,1,0,2,1,"TA",9,"Min1",0,None,"2Types",1953,"RFn",4,1041,"TA","TA","N",483,266,0,0,0,561,"TA","GdPrv",None,0,6,2007,"WD ","Normal",130000
20,"RL",70,10519,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,8,1955,1999,"Hip","CompShg","MetalSd","MetalSd","Stone",164,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1057,1057,"GasA","Gd","Y","SBrkr",1057,0,0,1057,0,1,1,0,3,1,"Gd",6,"Typ",0,None,"Attchd",1955,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,3,2006,"WD ","Normal",137000
30,"RL",60,5400,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1940,2005,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Gd","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"TA",4,"Typ",0,None,"Detchd",1997,"Unf",1,308,"TA","TA","N",88,108,0,0,0,0,None,None,None,0,7,2008,"WD ","Normal",86900
90,"RL",None,11855,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",7,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",23,"TA","TA","PConc","Ex","TA","No","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SBrkr",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,"TA","BuiltIn",2000,"Fin",4,820,"TA","TA","Y",312,0,0,0,0,0,None,None,None,0,10,2009,"WD ","Normal",269500
30,"RM",60,6756,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1910,1950,"Mansard","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Gd","No","Unf",0,"Unf",0,481,481,"GasA","TA","N","FuseA",899,0,0,899,0,0,1,0,2,1,"TA",5,"Typ",0,None,"Detchd",1930,"Unf",1,200,"Fa","TA","P",0,0,96,0,0,0,None,None,None,0,9,2008,"WD ","Normal",78000
20,"RL",70,7000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Norm","Norm","1Fam","1Story",5,4,1961,1961,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",781,"Unf",0,369,1150,"GasA","TA","Y","SBrkr",1150,0,0,1150,0,0,1,0,3,1,"TA",6,"Typ",0,None,"Attchd",1961,"RFn",1,288,"TA","TA","Y",0,0,0,0,162,0,None,None,None,0,7,2006,"WD ","Normal",146000
60,"RL",60,7500,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,938,938,"GasA","Ex","Y","SBrkr",957,1342,0,2299,0,0,3,1,5,1,"TA",7,"Typ",1,"TA","Attchd",1999,"Fin",2,482,"TA","TA","Y",188,30,0,0,0,0,None,None,None,0,8,2007,"WD ","Normal",204000
160,"FV",None,2651,"Pave",None,"Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",641,"Unf",0,32,673,"GasA","Ex","Y","SBrkr",673,709,0,1382,1,0,2,1,3,1,"Gd",6,"Typ",0,None,"Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,0,0,0,0,None,None,None,0,4,2006,"WD ","Normal",165000
30,"RM",30,5232,"Pave","Grvl","IR3","Bnk","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,5,1925,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,680,680,"GasA","Gd","N","FuseP",764,0,0,764,0,0,1,0,2,1,"TA",4,"Typ",0,None,"Detchd",1965,"Unf",2,504,"TA","TA","N",0,0,0,0,0,0,None,None,None,0,6,2008,"WD ","Normal",73000
20,"RL",68,9450,"Pave",None,"Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",552,"Unf",0,342,894,"GasA","Ex","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,None,"Detchd",1999,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,5,2007,"WD ","Abnorml",110000
60,"RL",None,19522,"Pave",None,"IR1","Bnk","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",272,"Gd","TA","PConc","Gd","TA","No","GLQ",727,"Unf",0,496,1223,"GasA","Gd","Y","SBrkr",1271,1232,0,2503,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1990,"RFn",2,564,"TA","TA","Y",0,99,0,0,182,0,None,None,None,0,2,2007,"WD ","Normal",300000
120,"RL",30,9549,"Pave",None,"IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","Gd","PConc","Gd","Gd","Av","LwQ",437,"GLQ",1057,0,1494,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,1,1,2,1,"Ex",6,"Typ",1,"Gd","Attchd",1995,"Fin",2,481,"TA","TA","Y",0,30,0,0,216,0,None,None,None,0,4,2006,"WD ","Normal",270000
120,"RL",50,7175,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,494,1398,"GasA","Gd","Y","SBrkr",1398,0,0,1398,1,0,2,0,2,1,"Gd",5,"Typ",0,None,"Attchd",1990,"RFn",2,542,"TA","TA","Y",0,46,0,0,0,0,None,"MnPrv",None,0,7,2006,"WD ","Normal",172000
20,"RL",60,7200,"Pave",None,"Reg","Low","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,1972,1972,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",437,"Unf",0,427,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,None,"Detchd",1977,"Unf",1,297,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,3,2006,"WD ","Normal",119900
20,"RL",105,13693,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",554,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1728,"BLQ",495,195,2418,"GasA","Ex","Y","SBrkr",2464,0,0,2464,1,0,2,1,4,1,"Ex",9,"Typ",1,"Ex","Attchd",2007,"Fin",3,650,"TA","TA","Y",358,78,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",417500
20,"RL",99,7094,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",180,"LwQ",374,340,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,None,"Detchd",1966,"RFn",1,384,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,5,2007,"WD ","Normal",125000
20,"RL",79,9416,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",205,"Ex","TA","PConc","Ex","TA","No","GLQ",1126,"Unf",0,600,1726,"GasA","Ex","Y","SBrkr",1726,0,0,1726,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,786,"TA","TA","Y",171,138,0,0,266,0,None,None,None,0,9,2007,"New","Partial",311872
60,"RL",None,9531,"Pave",None,"IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",706,"Unf",0,88,794,"GasA","Ex","Y","SBrkr",882,914,0,1796,1,0,2,1,3,1,"TA",7,"Typ",0,None,"Attchd",1998,"RFn",2,546,"TA","TA","Y",0,36,0,0,0,0,None,"MnPrv",None,0,5,2007,"WD ","Normal",211000
20,"RL",59,10593,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",7,5,1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Gd","TA","PConc","Gd","TA","No","GLQ",919,"Unf",0,801,1720,"GasA","Ex","Y","SBrkr",1720,0,0,1720,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,None,None,None,0,3,2010,"WD ","Normal",260400
20,"RL",44,12864,"Pave",None,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1392,"Unf",0,17,1409,"GasA","Ex","Y","SBrkr",1409,0,0,1409,1,0,1,1,1,1,"Gd",4,"Typ",1,"Gd","Attchd",2002,"RFn",2,576,"TA","TA","Y",0,144,0,0,145,0,None,None,None,0,7,2007,"WD ","Normal",245000
50,"RL",70,11767,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",4,7,1910,2000,"Gable","CompShg","MetalSd","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,560,560,"GasA","Gd","N","SBrkr",796,550,0,1346,0,0,1,1,2,1,"TA",6,"Min2",0,None,"Detchd",1950,"Unf",1,384,"Fa","TA","Y",168,24,0,0,0,0,None,"GdWo",None,0,5,2007,"WD ","Normal",112000
60,"RL",72,8640,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",300,"TA","TA","CBlock","Gd","Fa","Mn","ALQ",361,"Rec",483,56,900,"GasA","Ex","Y","SBrkr",884,886,0,1770,1,0,1,1,4,1,"TA",7,"Typ",0,None,"Attchd",1968,"RFn",2,530,"TA","TA","Y",0,60,0,0,270,0,None,None,"Shed",455,6,2006,"WD ","Normal",155000
70,"RM",62,9856,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1900,2005,"Hip","CompShg","CemntBd","CmentBd","None",0,"Gd","Gd","PConc","Fa","TA","No","Unf",0,"Unf",0,716,716,"GasA","Ex","Y","FuseA",1007,1007,0,2014,0,0,2,0,5,1,"TA",8,"Typ",0,None,"Detchd",1900,"Unf",2,624,"TA","TA","Y",0,72,167,0,0,0,None,None,None,0,6,2006,"WD ","Normal",169000
20,"RL",78,10140,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",264,"TA","TA","CBlock","TA","TA","No","BLQ",553,"LwQ",68,713,1334,"GasA","Gd","Y","SBrkr",1334,0,0,1334,1,0,2,0,3,1,"TA",7,"Typ",0,None,"Attchd",1967,"RFn",2,477,"TA","TA","Y",0,20,35,0,264,0,None,None,None,0,4,2006,"WD ","Normal",164500
20,"RM",80,8546,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1121,1121,"GasA","Ex","Y","SBrkr",1121,0,0,1121,0,0,2,0,2,1,"TA",5,"Typ",0,None,"Attchd",2003,"RFn",2,440,"TA","TA","Y",132,64,0,0,0,0,None,None,None,0,3,2010,"WD ","Normal",140000
50,"RL",110,7810,"Pave",None,"IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",4,6,1930,2003,"Gable","CompShg","AsbShng","CmentBd","None",0,"TA","Gd","BrkTil","TA","Gd","No","GLQ",189,"Unf",0,741,930,"GasA","Ex","Y","SBrkr",1230,525,0,1755,0,0,2,0,4,1,"Gd",7,"Typ",1,"TA","Detchd",1930,"Unf",1,231,"Fa","TA","Y",0,40,0,0,0,0,None,None,None,0,11,2007,"WD ","Normal",188000
80,"RL",140,11080,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,1975,1975,"Gable","CompShg","Plywood","Plywood","BrkFace",257,"TA","TA","CBlock","TA","TA","Av","GLQ",576,"Unf",0,552,1128,"GasA","TA","Y","SBrkr",1210,0,0,1210,1,0,2,0,3,1,"TA",6,"Typ",0,None,"Attchd",1975,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,5,2006,"WD ","Normal",148000
20,"RL",65,9750,"Pave",None,"Reg","Low","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",722,"Unf",0,268,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,None,"Detchd",1997,"Unf",2,528,"TA","TA","Y",168,0,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",155000
20,"RL",79,11449,"Pave",None,"IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1011,"Unf",0,873,1884,"GasA","Ex","Y","SBrkr",1728,0,0,1728,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"Fin",2,520,"TA","TA","Y",0,276,0,0,0,0,None,None,None,0,1,2008,"WD ","Normal",298751
85,"RL",85,10625,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",81,"TA","TA","CBlock","Gd","TA","Gd","GLQ",885,"LwQ",168,0,1053,"GasA","TA","Y","SBrkr",1173,0,0,1173,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1974,"RFn",2,528,"TA","TA","Y",0,120,0,0,0,0,None,"MnPrv",None,0,1,2010,"WD ","Family",170000
20,"RL",100,12919,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2188,"Unf",0,142,2330,"GasA","Ex","Y","SBrkr",2364,0,0,2364,1,0,2,1,2,1,"Ex",11,"Typ",2,"Gd","Attchd",2009,"Fin",3,820,"TA","TA","Y",0,67,0,0,0,0,None,None,None,0,3,2010,"New","Partial",611657
70,"RL",107,12888,"Pave",None,"Reg","Bnk","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","2Story",7,8,1937,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",288,"Unf",0,717,1005,"GasA","TA","Y","SBrkr",1262,1005,0,2267,1,0,1,1,3,1,"TA",7,"Typ",2,"Gd","Attchd",1937,"Fin",2,498,"TA","TA","Y",521,0,0,0,0,0,None,None,None,0,4,2007,"WD ","Normal",219000
80,"RL",80,8816,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",80,"TA","TA","CBlock","TA","TA","Av","GLQ",504,"Unf",0,506,1010,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1,0,3,1,"TA",6,"Typ",0,None,"Attchd",1971,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,6,2010,"WD ","Normal",155000
80,"RL",None,10200,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,8,1970,1970,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","PConc","Gd","TA","Av","ALQ",704,"Unf",0,160,864,"GasA","Ex","Y","SBrkr",904,0,0,904,0,0,1,0,3,1,"Gd",5,"Typ",0,None,"2Types",1979,"Unf",3,912,"TA","TA","Y",143,0,0,0,0,0,None,"MnPrv",None,0,6,2008,"WD ","Normal",144000
20,"RL",60,6600,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,8,1982,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","PConc","TA","Gd","No","GLQ",816,"Unf",0,0,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",4,"Typ",0,None,"Detchd",1985,"Fin",2,816,"TA","TA","Y",0,0,0,0,0,0,None,None,None,0,6,2008,"WD ","Normal",138000
50,"RL",71,8520,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","Nonemes","Artery","Norm","1Fam","1.5Fin",5,4,1952,1952,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","No","Rec",507,"Unf",0,403,910,"GasA","Fa","Y","SBrkr",910,475,0,1385,0,0,2,0,4,1,"TA",6,"Typ",0,None,"Detchd",2000,"Unf",2,720,"TA","TA","Y",0,0,0,0,0,0,None,"MnPrv",None,0,6,2010,"WD ","Normal",166000
20,"RL",None,11327,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",305,"TA","TA","CBlock","TA","TA","Av","ALQ",779,"Unf",0,285,1064,"GasA","TA","Y","SBrkr",1064,0,0,1064,0,1,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1967,"Unf",2,528,"TA","TA","Y",314,48,0,0,0,0,None,None,None,0,6,2006,"WD ","Normal",153600
20,"RL",65,8450,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",699,"Unf",0,638,1337,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,3,1,"Gd",6,"Typ",0,None,"Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,None,None,None,0,10,2007,"WD ","Normal",185000
60,"RL",80,9938,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace",246,"Gd","TA","PConc","Gd","TA","No","GLQ",750,"Unf",0,300,1050,"GasA","Ex","Y","SBrkr",1062,887,0,1949,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",156,90,0,0,0,0,None,"GdPrv",None,0,6,2010,"WD ","Normal",236000
60,"RL",85,10625,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","No","GLQ",866,"Unf",0,132,998,"GasA","Ex","Y","SBrkr",1006,1040,0,2046,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",320,62,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",284000
60,"RL",70,8145,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,738,738,"GasA","Ex","Y","SBrkr",738,738,0,1476,0,0,2,1,3,1,"Gd",7,"Typ",0,None,"Attchd",2007,"RFn",2,552,"TA","TA","Y",0,35,0,0,0,0,None,None,None,0,6,2007,"New","Partial",179400
50,"RM",50,6000,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1940,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",521,"Unf",0,460,981,"GasA","Ex","Y","SBrkr",1014,658,0,1672,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1940,"Unf",1,240,"TA","TA","Y",0,11,0,0,0,0,None,"GdPrv",None,0,7,2008,"WD ","Normal",164900
60,"RL",62,10429,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,5,1992,1992,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",330,"Unf",0,294,624,"GasA","TA","Y","SBrkr",624,663,0,1287,0,0,1,1,3,1,"TA",6,"Typ",0,None,"Detchd",2001,"Unf",2,440,"TA","TA","Y",150,0,0,0,0,0,None,None,None,0,7,2009,"WD ","Normal",130000
50,"RL",66,21780,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,7,1918,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Unf",0,"Unf",0,1163,1163,"GasA","Ex","Y","SBrkr",1163,511,0,1674,0,0,2,0,4,1,"TA",8,"Typ",1,"Gd","Detchd",1955,"Fin",2,396,"TA","TA","N",72,36,0,0,144,0,None,None,None,0,7,2008,"WD ","Normal",185000
20,"RL",73,9300,"Pave",None,"Reg","Lvl","AllPub","Inside","Gtl","Nonemes","Feedr","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","HdBoard","BrkFace",324,"TA","TA","CBlock","TA","TA","No","Rec",697,"Unf",0,571,1268,"GasA","TA","Y","SBrkr",1264,0,0,1264,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1960,"Unf",2,461,"TA","TA","Y",0,0,0,0,143,0,None,None,None,0,4,2010,"WD ","Normal",167500
60,"RL",102,12151,"Pave",None,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2005,"Gable","CompShg","CemntBd","CmentBd","BrkFace",368,"Gd","TA","PConc","Ex","TA","Av","GLQ",1249,"Unf",0,165,1414,"GasA","Ex","Y","SBrkr",1414,917,0,2331,1,0,2,1,3,1,"Ex",9,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,1003,"TA","TA","Y",192,63,0,0,0,0,None,None,None,0,8,2008,"WD ","Normal",379000
30,"RM",84,11340,"Pave",None,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,5,1923,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1200,1200,"GasA","TA","Y","FuseA",1200,0,0,1200,0,0,1,0,4,1,"TA",7,"Typ",0,None,"Detchd",1923,"Unf",1,312,"Fa","Fa","Y",0,0,228,0,0,0,None,None,None,0,3,2006,"WD ","Family",125000
20,"RL",85,12633,"Pave",None,"IR1","HLS","AllPub","Inside","Gtl","Timber","PosA","PosA","1Fam","1Story",10,5,2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",242,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1824,1824,"GasA","Ex","Y","SBrkr",1824,0,0,1824,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,932,"TA","TA","Y",160,36,0,0,108,0,None,None,None,0,9,2007,"New","Partial",392000
50,"RM",50,3500,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",312,"Unf",0,408,720,"GasA","TA","Y","SBrkr",720,564,0,1284,0,0,1,1,2,1,"TA",5,"Typ",0,None,"Detchd",1948,"Unf",1,240,"TA","TA","Y",0,35,0,0,0,0,None,"MnWw",None,0,4,2009,"WD ","Normal",110000
